"26693","1642186800","60","95.7142","97.3674","98.2341"
"26693","1642190400","60","89.4509","97.1979","98.3143"
"26693","1642194000","60","96.4788","97.7789","98.4659"
"26693","1642197600","60","92.2625","97.9925","98.5160"
"26693","1642201200","60","90.6294","97.9970","98.6454"
"26693","1642204800","60","97.2752","98.1418","98.5824"
"26693","1642208400","60","89.6195","97.9904","98.5700"
"26693","1642212000","60","97.3408","98.1083","98.5432"
"26693","1642215600","60","89.7068","98.0095","98.4990"
"26693","1642219200","60","96.7301","98.0622","98.5701"
"26693","1642222800","60","90.1055","98.0178","98.7520"
"26693","1642226400","60","97.4553","98.1035","98.4409"
"26693","1642230000","60","89.6628","97.9505","98.8022"
"26693","1642233600","60","97.2032","98.1037","98.4528"
"26693","1642237200","60","91.2636","97.9755","98.4759"
"26693","1642240800","60","92.1824","97.9846","98.6383"
"26693","1642244400","60","96.8886","97.7291","98.4341"
"26693","1642248000","60","92.0359","97.3997","98.4285"
"26693","1642251600","60","96.4388","97.7416","98.3355"
"26693","1642255200","60","89.6345","97.3847","98.3863"
"26693","1642258800","60","93.9603","97.4660","98.4533"
"26693","1642262400","60","89.2041","97.4500","98.3886"
"26693","1642266000","60","94.7495","97.1891","98.1087"
"26693","1642269600","60","88.2299","97.0599","98.3483"
"26693","1642273200","60","88.1641","97.1581","98.4617"
"26693","1642276800","60","95.1857","97.2952","98.3189"
"26693","1642280400","60","89.2193","97.2401","98.3088"
"26693","1642284000","60","95.3686","97.3823","98.3770"
"26693","1642287600","60","89.7451","97.8720","98.5262"
"26693","1642291200","60","97.1303","98.1420","98.6266"
"26693","1642294800","60","90.4698","97.9779","98.5701"
"26693","1642298400","60","97.3202","98.1513","98.4887"
"26693","1642302000","60","89.9563","98.0064","98.4720"
"26693","1642305600","60","97.4113","98.0956","98.6410"
"26693","1642309200","60","89.6293","98.0073","98.6729"
"26693","1642312800","60","97.4686","98.1403","98.5010"
"26693","1642316400","60","89.5120","97.9656","98.5281"
"26693","1642320000","60","96.9385","98.1268","98.4972"
"26693","1642323600","60","89.5637","98.0080","98.7767"
"26693","1642327200","60","96.7590","98.1557","98.4864"
"26693","1642330800","60","89.8347","97.3856","98.4640"
"26693","1642334400","60","90.6504","96.9875","98.4189"
"26693","1642338000","60","96.1156","97.5005","98.3858"
"26693","1642341600","60","89.8534","97.3951","98.4362"
"26693","1642345200","60","95.7921","97.4526","98.4563"
"26693","1642348800","60","88.9154","97.0000","98.2838"
"26693","1642352400","60","95.2619","97.3954","98.2218"
"26693","1642356000","60","89.8779","97.2780","98.2807"
"26693","1642359600","60","95.4867","97.4197","98.2336"
"26693","1642363200","60","87.2318","97.2967","98.1320"
"26693","1642366800","60","96.9858","97.8723","98.5134"
"26693","1642370400","60","90.0263","98.0122","98.5929"
"26693","1642374000","60","90.1465","98.0158","98.5134"
"26693","1642377600","60","97.5703","98.1834","98.6451"
"26693","1642381200","60","89.6771","97.9776","98.4613"
"26693","1642384800","60","97.5140","98.1423","98.4720"
"26693","1642388400","60","93.6324","97.9516","98.5887"
"26693","1642392000","60","96.5495","98.0407","98.5991"
"26693","1642395600","60","93.2913","97.9207","98.4817"
"26693","1642399200","60","96.8986","98.0425","98.4450"
"26693","1642402800","60","89.5143","97.6473","98.4872"
"26693","1642406400","60","96.5179","98.0246","98.4635"
"26693","1642410000","60","90.3691","97.9607","98.4925"
"26693","1642413600","60","89.7651","97.9214","98.4823"
"26693","1642417200","60","3.1362","53.2367","98.4323"
"26693","1642420800","60","15.8732","44.1376","67.3902"
"26693","1642424400","60","3.6094","51.5194","77.4289"
"26693","1642428000","60","24.3039","77.4489","95.5822"
"26693","1642431600","60","72.5899","89.8529","97.3834"
"26693","1642435200","60","76.5218","91.4406","97.9250"
"26693","1642438800","60","75.9185","89.7847","97.7259"
"26693","1642442400","60","80.7644","92.2028","97.5785"
"26693","1642446000","60","77.0165","91.1747","97.6085"
"26693","1642449600","60","84.7766","95.1219","98.1963"
"26693","1642453200","60","80.4987","95.6817","98.3695"
"26693","1642456800","60","85.3163","94.9945","98.3527"
"26693","1642460400","60","76.4036","88.9493","97.6379"
"26693","1642464000","60","5.8441","68.0120","96.1075"
"26693","1642467600","60","45.6386","69.2458","90.0692"
"26693","1642471200","60","32.5167","67.7113","91.3651"
"26693","1642474800","60","38.4787","66.8920","86.1957"
"26693","1642478400","60","24.7507","63.3363","90.3008"
"26693","1642482000","60","25.3862","48.3257","72.4622"
"26693","1642485600","60","14.1136","36.4698","55.8932"
"26693","1642489200","60","21.1700","40.3493","65.1902"
"26693","1642492800","60","11.0912","38.0510","69.3242"
"26693","1642496400","60","23.5686","53.3571","71.1781"
"26693","1642500000","60","5.6574","39.0276","64.9289"
"26693","1642503600","60","3.9517","25.3985","54.1099"
"26693","1642507200","60","2.0945","16.2556","82.9472"
"26693","1642510800","60","13.9020","47.5516","53.6985"
"26693","1642514400","60","43.0329","53.7269","97.8103"
"26693","1642518000","60","88.7516","97.1908","98.3000"
"26693","1642521600","60","89.7088","96.8399","98.2258"
"26693","1642525200","60","94.3928","97.2129","98.2256"
"26693","1642528800","60","88.9726","97.1864","98.2259"
"26693","1642532400","60","95.0075","97.2848","98.2016"
"26693","1642536000","60","87.9688","97.2744","98.3438"
"26693","1642539600","60","90.1264","97.6118","98.6978"
"26693","1642543200","60","96.8477","98.1976","98.5166"
"26693","1642546800","60","90.1122","98.0390","98.5074"
"26693","1642550400","60","97.1676","98.1265","98.6266"
"26693","1642554000","60","77.3331","92.7320","98.4159"
"26693","1642557600","60","85.3784","87.8941","98.1291"
"26693","1642561200","60","76.9575","88.0655","97.8614"
"26693","1642564800","60","82.1029","88.0260","96.9256"
"26693","1642568400","60","80.5705","88.0003","98.0511"
"26693","1642572000","60","2.0907","42.8022","97.3863"
"26693","1642575600","60","1.7741","20.9620","46.1835"
"26693","1642579200","60","8.6359","27.5969","54.9529"
"26693","1642582800","60","12.0322","44.9644","69.8654"
"26693","1642586400","60","7.7392","32.0560","59.1341"
"26693","1642590000","60","7.0592","35.0295","56.6592"
"26693","1642593600","60","19.8499","39.7338","61.2010"
"26693","1642597200","60","12.3565","40.1467","60.1210"
"26693","1642600800","60","17.0841","53.5443","84.4946"
"26693","1642604400","60","52.8509","71.1033","92.0592"
"26693","1642608000","60","58.0688","77.6442","93.1882"
"26693","1642611600","60","58.0506","80.8742","93.0014"
"26693","1642615200","60","65.9453","79.2547","93.9423"
"26693","1642618800","60","60.6455","77.3938","94.4127"
